"Bischoff A., Hudelson P., Bovier P.A.",Doctor-patient gender concordance and patient satisfaction in interpreter-mediated consultations: An exploratory study,2008,Journal of Travel Medicine,15,1,,1,5,,9,10.1111/j.1708-8305.2007.00163.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649139880&doi=10.1111%2fj.1708-8305.2007.00163.x&partnerID=40&md5=ffe5aaa3533529f99ca01143963effb0,"Departamento Estudos LingŸ’sticos, UFPR, Brazil",0,,,"Departmento Lingu’sta, UNICAMP, Brazil",,UTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Rosenberg E., Seller R., Leanza Y.",Through interpreters' eyes: Comparing roles of professional and family interpreters,2008,Patient Education and Counseling,70,1,,87,93,,49,10.1016/j.pec.2007.09.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37149049407&doi=10.1016%2fj.pec.2007.09.015&partnerID=40&md5=5dafecbf51e124b2f51b031dd6d0dd77,"The Hebrew University of Jerusalem, Department of Sociology and Anthropology, Rehovot, Israel",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Mironov R.P., Kountchev R.K.",Adaptive contour image interpolation for sign language interpretations,2008,"Proceedings of the 8th IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2008",,,4775691,164,169,,2,10.1109/ISSPIT.2008.4775691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649842176&doi=10.1109%2fISSPIT.2008.4775691&partnerID=40&md5=c482674617f63d4402dcc08e21cb61d6,"53 a, chemin des Fourches, 1223 Cologny Genve Suisse",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gulwani S., McCloskey B., Tiwari A.",Lifting abstract interpreters to quantified logical domains,2008,Conference Record of the Annual ACM Symposium on Principles of Programming Languages,,,,235,246,,68,10.1145/1328438.1328468,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865647096&doi=10.1145%2f1328438.1328468&partnerID=40&md5=575cf8365ee1c06106c33710cb6dcbaf,"Department of Applied Linguistics, 305 Sparks Building, Pennsylvania State University, University Park, PA 16802, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Butler C.,Speaking the unspeakable: Female interpreters' response to working with women who have been raped in war,2008,Clinical Psychology Forum,,192,,22,26,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249137013&partnerID=40&md5=6928c210f90ae7189aa14e4ad22b53d1,"Department of Otorhinolaryngology, Medical School of Afyon Kocatepe University, Turkey",0,,,"Department of Psychiatry, Medical School of Afyon Kocatepe University, Turkey",,"Department of Pediatrics, Medical School of Afyon Kocatepe University, Turkey",,"Karaman Mah. Nergis sok. ?elale Apt. No: 16 5/9, 03000 Afyonkarahisar, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Danelutto M., Dazzi P.",Workflows on top of a macro data flow interpreter exploiting aspects,2008,"Making Grids Work - Proceedings of the CoreGRID Workshop on Programming Models Grid and P2P System Architecture Grid Systems, Tools and Environments",,,,213,224,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900144322&partnerID=40&md5=83023b075fd10f44108d34ed6a84d0d5,"Department of Communication, University of Oklahoma, 610 Elm Ave. #101, Norman, OK 73019, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Ciliberto M.,"A meditation on the human condition: Eugenio Garin, interpreter of the Renaissance [Una meditazione sulla condizione umana. Eugenio garin interprete del rinascimento]",2008,Rivista di Storia della Filosofia,63,4,,653,692,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649128745&partnerID=40&md5=cb9068ea2293c008d925530d8d89cb29,"Service doto-neurochirurgie, hospices civils de Lyon, centre hospitalier Lyon-Sud, 69495 Pierre-BŽnite cedex, France",0,,,"UCB Lyon-I UMR 5020 neurosciences sensorielles comportement cognition, institut fŽdŽratif des neurosciences (IFR 19), Lyon, France",,"Service de radiologie, clinique mutualiste, Saint-ƒtienne, France",,"Service d'ORL, centre hospitalier Bellevue, Saint-ƒtienne, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Martorano V.,Aesthetics and theory of historiography. On Mario Corsi interpreter of Croce's first philosophy [Estetica e teoria della storiografia su Mario Corsi interprete della prima filosofia di Croce],2008,Giornale Critico della Filosofia Italiana,87,3,,506,519,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449303619&partnerID=40&md5=a465a4de863c788c53a932a6e84f6256,"Institut National de la SantŽ et de la Recherche MŽdicale (INSERM) U698, F-75018, H™pitaux de Paris, Paris, France",0,,,"Centre d'Explorations Fonctionnelles Integre-Institut Federatif de Recherche 02, F-75018, H™pitaux de Paris, Paris, France",,"INSERM U689, F-75010, H™pitaux de Paris, Paris, France",,"UniversitŽ Paris Diderot, H™pitaux de Paris, Paris, France",,"Assistance Publique, H™pitaux de Paris, Paris, France",,"INSERM U698, G. H. Bichat-Claude Bernard, 46 rue Henri Huchard, 75877 Paris Cedex 18, France",,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Paulik M., Waibel A.",Extracting clues from human interpreter speech for spoken language translation,2008,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",,,4518805,5097,5100,,1,10.1109/ICASSP.2008.4518805,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51449084500&doi=10.1109%2fICASSP.2008.4518805&partnerID=40&md5=998e1fda7f587e09d422fdc162ef7bdb,"Northern Division of General Practice, Prevention of War",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Pelz J.B., Marschark M., Convertino C.",Visual Gaze as a Marker of Deaf Students' Attention During Mediated Instruction,2008,Deaf Cognition: Foundations and Outcomes,,,,,,,1,10.1093/acprof:oso/9780195368673.003.0010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921259774&doi=10.1093%2facprof%3aoso%2f9780195368673.003.0010&partnerID=40&md5=a059057c22846be9df515cbf1ab3cc46,"Department of Agriculture and Environmental Science, School of Dietetics and Human Nutrition, McGill University, 111 Lakeshore Road, Ste-Anne-de Bellevue, QC H9X 3V9, Canada",0,,,"School of Population Health, University of Auckland, Auckland, New Zealand",,"Inuit Tapiriit Kanatami, Ottawa, ON, Canada",,"Project Steering Committee, Baffin Regions, NT, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Danvy O.,Defunctionalized interpreters for programming languages,2008,ACM SIGPLAN Notices,43,9,,131,142,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650034878&partnerID=40&md5=0c5cdcec1ea329db7f77576ef11a7834,"Department of Family Medicine, McGill University, St. Marys Hospital, 515 Pine Avenue West, Montreal, Que. H2X 1S4, Canada",0,,,"McGill University, Canada",,"Laval University, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Badalyan O.G., S_kora J.",Solar corona during the 1994 and 1999 eclipses,2008,Contributions of the Astronomical Observatory Skalnate Pleso,38,3,,519,537,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749109031&partnerID=40&md5=8cd1145032817a2e2043a21af2643f61,"Faculty of Telecommunications, Technical University of Sofia, Kl.Ohridsky Bulv. 8, 1000 Sofia, Bulgaria",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Vianna B.,Simultaneous interpreting: A relevance-theoretic approach,2007,Corpus Linguistics and Linguistic Theory,3,2,,169,190,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449212375&partnerID=40&md5=70134e03720f8c233a2e6a256ca45ea1,"SFB/TR 8 Spatial Cognition, UniversitŠt Bremen, Bremen, Germany",0,,,"National Center for Geographic Information and Analysis, Department of Spatial Information Science and Engineering, University of Maine, Orono, MN, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Hamidi M., Pšchhacker F.",Simultaneous consecutive interpreting: A new technique put to the test,2007,Meta,52,2,,276,289,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249140183&partnerID=40&md5=3775564db245132d2fdffb4596e06cc5,"Exponent EcoSciences, 4141 Arapahoe Avenue, Boulder, CO 80303, United States",0,,,"Exponent EcoSciences, 3 Clock Tower Place, Maynard, MA 01754, United States",,"Exponent Health Sciences, 4141 Arapahoe Avenue, Boulder, CO 80303, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Seeber K.G., Zelger C.",Betrayal - Vice or virtue? An ethical perspective on accuracy in simultaneous interpreting,2007,Meta,52,2,,290,298,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249135750&partnerID=40&md5=bc9cf6ca37ec08efee079794b3fc7b0c,"Habitat and Population Evaluation Team, U.S. Fish and Wildlife Service, 3425 Miriam Avenue, Bismarck, ND 58501, United States",0,,,"Division of Migratory Bird Management, U.S. Fish and Wildlife Service, 3425 Miriam Avenue, Bismarck, ND 58501, United States",,"Northern Prairie Wildlife Research Center, U.S. Geological Survey, 8711 37th Street SE, Jamestown, ND 5840, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Beaton M.,Interpreted ideologies in institutional discourse: The case of the european parliament,2007,Translator,13,2,,271,296,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952876741&partnerID=40&md5=f9e9450ee98207f905bc28cf42c74e6f,"Department of Radio Communications, Technical University - Sofia, Bul. Kl. Ohridsky 8, Sofia, Bulgaria",0,,,"T and K Engineering, Mladost 3, Sofia, Bulgaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Hansen I.G., Shlesinger M.",The silver lining: Technology and self-study in the interpreting classroom,2007,Interpreting,9,1,,95,118,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249147369&partnerID=40&md5=94a06c0f80ea9b47e18792986535c209,"Interactive Systems Laboratories (interACT), Carnegie Mellon University (USA), UniversitŠt Karlsruhe (Germany)",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Leeson L., Foley-Cave S.",Deep and meaningful conversation: Challenging interpreter impartiality in the semantics and pragmatics classroom,2007,"Translation, Sociolinguistic, and Consumer Issues",,,,45,68,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895721902&partnerID=40&md5=4adb320461d62558876473c5d9ddee19,"Pushkov Institute of Terrestrial Magnetism, Ionosphere and Radio Wave Propagation, 142190 Troitsk, Moscow Region, Russian Federation",0,,,"Astronomical Institute of the Slovak Academy of Sciences, 059 60 Tatransk‡ Lomnica, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Martinez L.B.,Initial observations on code-switching in the voice interpretations of two filipino interpreters,2007,"Translation, Sociolinguistic, and Consumer Issues",,,,71,102,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898426259&partnerID=40&md5=f4ceffbccb345c33a06bbd1e3143f3e3,"Abteilung fŸr Translationswissenschaft, Philosophische FakultŠt, UniversitŠt Maribor, Maribor, Slovenia",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
McGrath G.,"Towards developing tour guides as interpreters of cultural heritage: The case of Cusco, Peru",2007,Quality Assurance and Certification in Ecotourism,,,,364,394,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955757746&partnerID=40&md5=46e7a220f4c07fd8c83d29693cebc038,"Jet Propulsion Laboratory, California Institute of Technology, Mail Stop 183-701, 4800 Oak Grove Drive, Pasadena, CA 91109, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Horv‡th I.,Autonomous learning: What makes it work in postgraduate interpreter training?,2007,Across Languages and Cultures,8,1,,103,122,,2,10.1556/Acr.8.2007.1.6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547936903&doi=10.1556%2fAcr.8.2007.1.6&partnerID=40&md5=9cd454edbd250c9ac804006bffc78e01,"UniversitŽ de Mons-Hainaut (AUWB), Spain",0,,,"Universitat Aut—noma de Barcelona, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Soriano L.M.,Vertical juridical disputes over legal bases,2007,West European Politics,30,2,,321,337,,4,10.1080/01402380701239764,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947419214&doi=10.1080%2f01402380701239764&partnerID=40&md5=1d8aff7c8d6eb9c5ffd3548665571f91,"REHSEIS, CNRS, UniversitŽ Denis Diderot Paris VII, Case Courrier 7064, 2 Place Jussieu, Paris Cedex 05, France",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Hsieh E.,Interpreters as co-diagnosticians: Overlapping roles and services between providers and interpreters,2007,Social Science and Medicine,64,4,,924,937,,67,10.1016/j.socscimed.2006.10.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846175748&doi=10.1016%2fj.socscimed.2006.10.015&partnerID=40&md5=36e503257136ce95faa4eb06f12f2123,"UniversitŽ de Genve, Genve, Switzerland",0,,,Omegaminus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Proverbio A.M., Roberta A., Alberto Z.",The organization of multiple languages in polyglots: Interference or independence?,2007,Journal of Neurolinguistics,20,1,,25,49,,11,10.1016/j.jneuroling.2006.01.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751239121&doi=10.1016%2fj.jneuroling.2006.01.003&partnerID=40&md5=1d27d1803624a30c61c2beb5a2fccf57,"Department of Spanish and Portuguese, San Diego State University, 5500 Campanile Drive (A and L 111), San Diego, CA 92182-6018, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"MŠŠttŠ M., Rantala K.",The Evaluator as a Critical Interpreter: Comparing Evaluations of Multi-Actor Drug Prevention Policy,2007,Evaluation,13,4,,457,476,,6,10.1177/1356389007082131,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348900690&doi=10.1177%2f1356389007082131&partnerID=40&md5=ba13294bf82b4106da99c6790b2966a6,"Centre for Translation and Intercultural Studies, School of Languages, Linguistics and Cultures, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Vincent C., Deaudelin I., Hotton M.",Pilot on evaluating social participation following the use of an assistive technology designed to facilitate face-to-face communication between deaf and hearing persons,2007,Technology and Disability,19,4,,153,167,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049163429&partnerID=40&md5=f74a5143c191346bfa25ac9d7be83f27,"Department of International Language Studies and Computational Linguistics, Copenhagen Business School, Dalgas Have 15, DK-2000 Frederiksberg, Denmark",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gany F., Leng J., Shapiro E., Abramson D., Motola I., Shield D.C., Changrani J.",Patient satisfaction with different interpreting methods: A randomized controlled trial,2007,Journal of General Internal Medicine,22,SUPPL. 2,,312,318,,44,10.1007/s11606-007-0360-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448941578&doi=10.1007%2fs11606-007-0360-8&partnerID=40&md5=bc61a990453195b69e9ceeabada1ec84,"Translation, and Interpreting Programs, Department of Linguistics, Macquarie University, Macquarie, NSW, Australia",0,,,"School of Psychology, University of New South Wales, NSW, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Ngo-Metzger Q., Sorkin D.H., Phillips R.S., Greenfield S., Massagli M.P., Clarridge B., Kaplan S.H.",Providing high-quality care for limited english proficient patients: The importance of language concordance and interpreter use,2007,Journal of General Internal Medicine,22,SUPPL. 2,,324,330,,124,10.1007/s11606-007-0340-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448931671&doi=10.1007%2fs11606-007-0340-z&partnerID=40&md5=cdb412f09d1015fd84689cd41bcc1e4d,"Institut fŸr Germanistische Literaturwissenschaft, Germanistische MediŠvistik, Friedrich-Schiller-UniversitŠt Jena, FŸrstengraben 18, D-07743 Jena, Germany",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Rosenberg E., Leanza Y., Seller R.",Doctor-patient communication in primary care with an interpreter: Physician perceptions of professional and family interpreters,2007,Patient Education and Counseling,67,3 SPEC. ISS.,,286,292,,54,10.1016/j.pec.2007.03.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250870625&doi=10.1016%2fj.pec.2007.03.011&partnerID=40&md5=1033a86e96a75a3d6053413dd21371d4,"General Studies Unit, Engineering and Computer Science, Concordia University, Montreal, Que., Canada",0,,,"1455 de Maisonneuve Blvd W, Montreal, Que. H3G 1M8, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Shiu-Thornton S., Balabis J., Senturia K., Tamayo A., Oberle M.",Disaster preparedness for limited english proficient communities: Medical interpreters as cultural brokers and gatekeepers,2007,Public Health Reports,122,4,,466,471,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547656289&partnerID=40&md5=b0aeb1ec918f0e71820f0b044fdc1faf,"The Centre for Addiction and Mental Health, the Department of Pharmacology, University of Toronto, M5S 1A8, Canada",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Zayas L.H., Cabassa L.J., Perez M.C., Cavazos-Rehg P.A.",Using interpreters in diagnostic research and practice: Pilot results and recommendations,2007,Journal of Clinical Psychiatry,68,6,,924,928,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347362898&partnerID=40&md5=e494d6e63d49f86a491b42aa8426c28e,"Interpreter and Translator Training Centre, ELTE University, Budapest, Muzeum krt. 4/F, H-1088 Budapest, Hungary",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Lemoine M.,Privacy and medical secrecy: Philosophical interpretation of reports between ethics and rights [IntimitŽ etÊsecret mŽdical. InterprŽtation philosophique des rapports entre Žthique et droit],2007,Medecine et Droit,2007,84,,73,79,,2,10.1016/j.meddro.2007.04.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250353952&doi=10.1016%2fj.meddro.2007.04.002&partnerID=40&md5=202b3713451b1280f4e8abf9c7c5ea98,"Medical Effectiveness Research Center for Diverse Populations, Department of Medicine, University of California, San Francisco, 1701 Divisadero, San Francisco, CA 94143-1732, United States",0,,,"Collaborative Research Unit, Cook County Hospital, Rush Medical College, Chicago, IL, United States",,"San Francisco General Hospital, Department of Medicine, University of California, San Francisco, CA, United States",,"Department of Medicine, Center for Health Professions, University of California, San Francisco, CA, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gerber Y., Jacobsen S.J., Killian J.M., Weston S.A., Roger V.L.","Participation bias assessment in a community-based study of myocardial infarction, 2002-2005",2007,Mayo Clinic Proceedings,82,8,,933,938,,19,10.4065/82.8.933,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547615013&doi=10.4065%2f82.8.933&partnerID=40&md5=e75138eace5c6b58baeb4db5eb8fe234,"Robert-Sauve Occupational Health and Safety Research Inst. (IRSST) 505 boul. De Maisonneuve Ouest, MontrŽal, QuŽ. H3A 3C2, Canada",0,,,"CAPRIT (Centre for Action in Work Disability Prevention and Rehabilitation), 1111 St-Charles St. W., Que. J4K 5G4, Canada",,"ƒcole Polytechnique de MontrŽal, DŽpartement de MathŽmatique et gŽnie industriel, 2500, Chemin de Poly, MontrŽal, Que., H3T 1J4, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Guiard Y.,De l'ambigutŽ des Žcritures fractionnaires: Comment interprŽter l'expression D/W dans la loi de Fitts?,2007,"Proceedings of the 19th International Conference of the Association Francophone d'Interaction Homme-Machine, IHM '07",397,,,19,22,,1,10.1145/1541436.1541440,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952777988&doi=10.1145%2f1541436.1541440&partnerID=40&md5=3a9a4e906fe5c8be6ceb54e8f8d7e448,"University of Helsinki, Department of Sociology, University of Helsinki, POB 18, 00014, Finland",0,,,"National Research Institute of Legal Policy, POB 444, 00531 Helsinki, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Pattananupong U., Tongpadungrod P., Chaiyaratana N.",Genetic programming and neural networks as interpreters for a distributive tactile sensing system,2007,"2007 IEEE Congress on Evolutionary Computation, CEC 2007",,,4424996,4027,4034,,,10.1109/CEC.2007.4424996,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955245425&doi=10.1109%2fCEC.2007.4424996&partnerID=40&md5=2e8244549b183c025202801d81924e23,"Centre for Interdisciplinary Research in Rehabilitation Social Integration (CIRRIS), Institut de RŽadaptation en DŽficience Physique de QuŽbec, 525 boul. Wilfrid-Hamel est, QuŽbec, QC G1M 2S, Canada",0,,,"DŽpartement de RŽadaptation, UniversitŽ Laval, Pavillon Ferdinand-Vandry, QuŽbec, QC G1K 7P, Canada",,"Institut de RŽadaptation en DŽficience Physique de QuŽbec, Program DŽficience Auditive (Clientle Adulte), 525 boul. Wilfrid-Hamel est, QuŽbec, QC G1M 2S, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
George O.,The national and the transnational: Soyinka's the interpreters and akŽ: The years of childhood,2007,Novel,41,2/3/17,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71249164260&partnerID=40&md5=2c461ef0f9ba1895c61222adf38359e8,"òstav Humanitn’ch Studi’ V LŽka? stv’ 1. LF UK, Praha, Czech Republic",0,,,"Karlovo n‡m?st’ 40, 128 00 Praha 2, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Fichant M., Marion J.-L.",Genevive Rodis-Lewis : Interpreter of Descartes. A homage of the Cartesian study center [Genevive Rodis-Lewis interprte de Descartes: Un hommage du Centre d'Žtudes cartŽsiennes],2007,Revue Philosophique de la France et de La Etranger,132,3,,275,276,,,10.3917/rphi.073.0275,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049109679&doi=10.3917%2frphi.073.0275&partnerID=40&md5=3383739946bd8c0f110e7028c3e0604b,"Center for Immigrant Health, Department of Medicine, New York University School of Medicine, 550 First Avenue, OBV, CD-401, New York, NY 10016, United States",0,,,"Columbia University Mailman School of Public Health, New York, NY, United States",,"Jackson Memorial Medical Center, University of Miami, Coral Gables, FL, United States",,"Yale University School of Medicine, New Haven, CT, United States",,"Center for Immigrant Health, Department of Medicine, New York University School of Medicine, New York, NY, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
[No author name available],"This time, it's personal",2007,Waste Age,38,11,,24,25,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-37149049644&partnerID=40&md5=4a000fd603751f420e2f192bdbd95083,"Division of General Internal Medicine and Primary Care, Center for Health Policy Research, III Academy, Irvine, CA 92697-5800, United States",0,,,"Division of General Medicine and Primary Care, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA, United States",,"Dana Farber Cancer Institute, Boston, MA, United States",,"Center for Survey Research, University of Massachusetts-Boston, Boston, MA, United States",,"Division of General Internal Medicine and Primary Care, University of California, Irvine School of Medicine, Irvine, CA, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Yokoyama T., GlŸck R.",A reversible programming language and its invertible self-interpreter,2007,Proceedings of the ACM SIGPLAN Symposium on Partial Evaluation and Semantics-Based Program Manipulation,,,,144,153,,27,10.1145/1244381.1244404,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348898387&doi=10.1145%2f1244381.1244404&partnerID=40&md5=8c4c57e85f9b3288c1d577cada605142,"Abteilung fŸr Psychosomatik, Innere Medizin, UniversitŠtsspital Basel, Switzerland",0,,,"Psychosomatik, UniversitŠtsspital Basel, Hebelstra§e 2, CH-4031 Basel, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Kallay N., Preo?anin T., Markovi? J., Kova?evi? D.",Adsorption of organic acids on metal oxides: Application of the surface potential measurements,2007,Colloids and Surfaces A: Physicochemical and Engineering Aspects,306,1-3 SPEC. ISS.,,40,48,,13,10.1016/j.colsurfa.2006.11.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547563166&doi=10.1016%2fj.colsurfa.2006.11.001&partnerID=40&md5=60dda3dedf87573d754889ad1f2395c8,"Services de Gastro-entŽrologie, C.H.I.R.E.C., Site Clinique E. Cavell",0,,,"Services de Gastro-entŽrologie, C.H.U. Brugmann",,"Services de Gastro-entŽrologie, C.H.U. Sart Tilman, ULg",,"C.H.I.R.E.C., Clinique E. Cavell, Service de Gastro-entŽrologie, Rue Edith Cavell 32, 1180 Bruxelles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Cooper J., McKeever S.",Experience report: A Haskell interpreter for CellML,2007,ACM SIGPLAN Notices,42,9,,247,250,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650022072&partnerID=40&md5=d64170f35cec9b9a4f216555181afb7d,"Laboratoire dŽthique, facultŽ de mŽdecine de Tours, France",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Bjšrkman M., HambŠck P.A., RŠmert B.",Neighbouring monocultures enhance the effect of intercropping on the turnip root fly (Delia floralis),2007,Entomologia Experimentalis et Applicata,124,3,,319,326,,16,10.1111/j.1570-7458.2007.00589.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547974171&doi=10.1111%2fj.1570-7458.2007.00589.x&partnerID=40&md5=6d347a671dfc09a47f2d98285442d87a,"Department of Anthropology, Michigan State University, 354 Baker Hall, East Lansing, MI 48824, United States",0,,,"Center for Ethics and Humanities in the Life Sciences, Michigan State University, East Lansing, MI, United States",,"Department of Family and Community Medicine, University of Texas, Health Science Center, San Antonio, TX, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Fagerlund F., Illangasekare T.H., Niemi A.",Nonaqueous-phase liquid infiltration and immobilization in heterogeneous media: 1. Experimental methods and two-layered reference case,2007,Vadose Zone Journal,6,3,,471,482,,22,10.2136/vzj2006.0171,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548411831&doi=10.2136%2fvzj2006.0171&partnerID=40&md5=ebbcb1f5e169a3c8c350f08fafb7e297,"Department of Orthopaedic Surgery, Rush University, Division of Shoulder and Sports Surgery, Chicago, IL, United States",0,,,"Department of Orthopaedic Surgery, University of Connecticut, Farmington, CT, United States",,"Department of Orthopaedic Surgery, Rush University, Division of Shoulder and Sports Surgery, 1725 West Harrison, Chicago, IL 60612, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Papadimitriou S.,Scientific programming with Java classes supported with a scripting interpreter,2007,IET Software,1,2,,48,56,,10,10.1049/iet-sen:20060048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547163475&doi=10.1049%2fiet-sen%3a20060048&partnerID=40&md5=467516d9d1a816e98f9e8db44f8d20bd,"IMIM Parc EuromŽdecine, 209, rue des Apothicaires, 34196 Montpellier Cedex 5, France",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
